address,parsed_address,latitude,longitude,st_makepoint
"HOUSE/FLAT # 158/1, BLOCK # EAST AHMEDNAGAR, MIRPUR, CONTACT NO: 01616300456","158/1,",23.7950203,90.36147477,POINT (90.36147477 23.7950203)
"HOUSE/FLAT # 361/B, BLOCK # AHMEDNAGAR, MIRPUR, CONTACT NO: 01822696903","361/B, ",23.79219501,90.35628894,POINT (90.35628894 23.79219501)
"HOUSE/FLAT # 180-1/B, BLOCK # AHMED NAGAR, MIRPUR, CONTACT NO: 01733260520","180-1/B, ",23.79353006,90.36051267,POINT (90.36051267 23.79353006)
"HOUSE/FLAT # 364/1/A, BLOCK # ,AHMED NAGAR, MIRPUR, CONTACT NO: 01675413138","364/1/A,",23.79169907,90.35644739,POINT (90.35644739 23.79169907)
"House/Flat # 281/1-A, Block # AHMEDNAGAR, MIRPUR, Contact no: 01911362194","281/1-A, ",23.79220098,90.35779885,POINT (90.35779885 23.79220098)
"HOUSE/FLAT # 307, BLOCK # AHMED NAGAR, MIRPUR, DHAKA-1216, CONTACT NO:  , 01811409600","307, ",23.79441474,90.35773305,POINT (90.35773305 23.79441474)
"HOUSE/FLAT # 335/1/A, BLOCK # AHMED NAGAR, MIRPUR, CONTACT NO: 01745769167","335/1/A,",23.79276067,90.35508139,POINT (90.35508139 23.79276067)
"HOUSE/FLAT # 333/1, BLOCK # AHMED NAGAR, STR. 333/1 A AHMED NAGAR MIRPUR, DHAAK. , MIRPUR, CONTACT NO: 01716022209","333/1, ",23.79398328,90.35588523,POINT (90.35588523 23.79398328)
"HOUSE/FLAT # 334/11, BLOCK # AHMEDNAGAR, MIRPUR, CONTACT NO: 01670178585","334/11, ",23.79454725,90.3548232,POINT (90.3548232 23.79454725)
"HOUSE/FLAT # 230, BLOCK # AHMED NAGAR, MIRPUR, DHAKA-1216, CONTACT NO: 01552376245","230, ",23.79425057,90.36000071,POINT (90.36000071 23.79425057)
"HOUSE/FLAT # 160/4, BLOCK # AHMED NAGAR,, MIRPUR, CONTACT NO: 01735512250","160/4, ",23.79566881,90.36099551,POINT (90.36099551 23.79566881)
"HOUSE/FLAT # 282/1, BLOCK # AHMED NAGAR, MIRPUR, CONTACT NO: 01675682331","282/1, ",23.79225646,90.35813147,POINT (90.35813147 23.79225646)
"HOUSE/FLAT # 333/KA, BLOCK # AHMEDNAGAR, MIRPUR, CONTACT NO: 01845036825",333/KA,23.79337699,90.35541893,POINT (90.35541893 23.79337699)
"HOUSE/FLAT # 348, ROAD # AKOTA ROAD, BLOCK # WEST AHMED NAGAR, MIRPUR, CONTACT NO: 01914309113","348, ",23.79334902,90.3559082,POINT (90.3559082 23.79334902)
"HOUSE/FLAT # 284/5 (COMMON), BLOCK # AHMED NAGAR, SECTION # 1, MIRPUR, CONTACT NO: 01822871755",284/5 ,23.79242373,90.35788431,POINT (90.35788431 23.79242373)
"HOUSE/FLAT # 204/1-A, BLOCK # AHAMMEDNAGAR, PAIKPARA, MIRPUR, CONTACT NO: 01927608087","204/1-A,",23.79260705,90.35927192,POINT (90.35927192 23.79260705)
"HOUSE/FLAT # 347/2, BLOCK # AHMEDNAGAR, MIRPUR, CONTACT NO: 01736005557","347/2,",23.79320934,90.35686323,POINT (90.35686323 23.79320934)
HOUSE/FLAT #367/F BLOCK #AHMED NAGAR ,367/F ,23.79171144,90.35623103,POINT (90.35623103 23.79171144)
"HOUSE/FLAT # 70/1, ROAD # JONAKI ROAD, BLOCK # AHMED NAGAR, MIRPUR, CONTACT NO: 01971445879","70/1, ",23.79488073,90.3616115,POINT (90.3616115 23.79488073)
"HOUSE/FLAT # 322/KHA, AHMED NAGAR, MOHAMMADPUR, CONTACT NO: 01942204366","322/KHA, ",23.79467272,90.35600768,POINT (90.35600768 23.79467272)
"HOUSE/FLAT # 318/2, BLOCK # AHMEDNAGAR, MIRPUR, CONTACT NO: 01717603288","318/2, ",23.79469645,90.35693603,POINT (90.35693603 23.79469645)
"HOUSE/FLAT # 348/1/A/1, BLOCK # AHMEDNAGAR, MIRPUR, CONTACT NO: 01715074233","348/1/A/1, ",23.79351695,90.35635257,POINT (90.35635257 23.79351695)
"HOUSE/FLAT # 52/3/A, BLOCK # AHMED NAGAR, PAIKPARA, MIRPUR-1216., CONTACT NO: 01624383854","52/3/A, ",23.79524678,90.36011565,POINT (90.36011565 23.79524678)
"HOUSE/FLAT # 227/5, BLOCK #  AHMEDNAGAR, MIRPUR, CONTACT NO: 01911279593","227/5, ",23.79421077,90.35977511,POINT (90.35977511 23.79421077)
"HOUSE/FLAT # 250/8, BLOCK # AHMED NAGAR, MIRPUR, CONTACT NO: 01682482009","250/8, ",23.793222,90.3580049,POINT (90.3580049 23.793222)
"HOUSE/FLAT # 54/1, BLOCK # AHMED NAGAR, MIRPUR,, CONTACT NO: 01957292059","54/1,",23.79565971,90.3609007,POINT (90.3609007 23.79565971)
"HOUSE/FLAT # 371/2/B, BLOCK # AHMED NAGAR, MIRPUR, DHAKA-1216, CONTACT NO: 01935899612","371/2/B,",23.79169447,90.35777806,POINT (90.35777806 23.79169447)
"HOUSE/FLAT # 158/1/B, BLOCK # AHMED NAGAR, MIRPUR, CONTACT NO: 01811443653","158/1/B, ",23.79462966,90.36152513,POINT (90.36152513 23.79462966)
"HOUSE/FLAT # 203, BLOCK # AHMEDNAGAR, PAIKPARA, MIRPUR, CONTACT NO: 01711142440","203, ",23.79289124,90.35958095,POINT (90.35958095 23.79289124)
"HOUSE/FLAT # 347/D, BLOCK # AHMED NAGAR, , MIRPUR, CONTACT NO: 01718425011","347/D,",23.79275867,90.35723714,POINT (90.35723714 23.79275867)
"HOUSE/FLAT # 206/1/GHA, BLOCK # AHMEDNAGAR, MIRPUR, CONTACT NO: 01711836317","206/1/GHA,",23.79371741,90.35980997,POINT (90.35980997 23.79371741)
"HOUSE/FLAT # 130/2, BLOCK # AHMED NAGAR, MIRPUR, CONTACT NO: 01713083588","130/2, ",23.7928776,90.36178513,POINT (90.36178513 23.7928776)
"HOUSE/FLAT # 213/2, BLOCK # AHMED NAGAR, PAIKPARA, MIRPUR, CONTACT NO: 01712727191","213/2, ",23.79396914,90.35891253,POINT (90.35891253 23.79396914)
"HOUSE/FLAT # 157/1, BLOCK #  AHMEDNAGOR, MIRPUR, CONTACT NO: 01714271600","157/1, ",23.79524807,90.36119879,POINT (90.36119879 23.79524807)
"HOUSE/FLAT # 247/A, BLOCK # AHMMEDNAGAR, MIRPUR, CONTACT NO: 01730494378","247/A, ",23.79380651,90.35803088,POINT (90.35803088 23.79380651)
"HOUSE/FLAT # 354/12, BLOCK # AHMEDNAGAR, MIRPUR, CONTACT NO: 01627891037","354/12, ",23.79272563,90.35621529,POINT (90.35621529 23.79272563)
"HOUSE/FLAT # 206/6 MIDDLE PAIKPAR, MIRPUR, CONTACT NO: 01552349978",206/6 ,23.79324848,90.35955834,POINT (90.35955834 23.79324848)
"HOUSE/FLAT # 54, BLOCK # AHMED NAGAR, MIRPUR, CONTACT NO: 01711614642","54, ",23.79583505,90.36087281,POINT (90.36087281 23.79583505)
"HOUSE/FLAT # 206/1/KA, BLOCK # AHMEDNAGAR, STR. 206/1/GA AHMED NAGAR MIRPUR , MIRPUR, CONTACT NO: 01705776694","206/1/KA, ",23.79344679,90.35994211,POINT (90.35994211 23.79344679)
"HOUSE/FLAT # 130/4/C, BLOCK # AHMEDNAGAR, MIRPUR, CONTACT NO: 01973577828","130/4/C,",23.79249206,90.36190621,POINT (90.36190621 23.79249206)
"HOUSE/FLAT # 145/1, BLOCK # AHMEDNAGAR, MIRPUR, CONTACT NO: 01973577822","145/1, ",23.79249696,90.36212136,POINT (90.36212136 23.79249696)
"HOUSE/FLAT # 174/1/J, BLOCK # PAIKPARA, AHMMED NAGAR, MIRPUR, CONTACT NO: 01819202492","174/1/J, ",23.79259503,90.36123319,POINT (90.36123319 23.79259503)
"HOUSE/FLAT # 174/1/B, AHMED NAGOR, MIRPUR, CONTACT NO: 01711369092","174/1/B, ",23.79218728,90.36094497,POINT (90.36094497 23.79218728)
"HOUSE/FLAT # 151/1/1, BLOCK # AHMEDNAGAR, MIRPUR, CONTACT NO: 01816263613","151/1/1,",23.793348,90.36170281,POINT (90.36170281 23.793348)
"HOUSE/FLAT # 226/2, BLOCK # AHMMED NAGAR, MIRPUR, CONTACT NO: 01731970674","226/2, ",23.79434183,90.35913058,POINT (90.35913058 23.79434183)
"HOUSE/FLAT # 357/D/3/1, BLOCK # AHMMED NAGAR ,PAIKPARA, MIRPUR-1216, CONTACT NO: 01676667648","357/D/3/1, ",23.7934548,90.35651409,POINT (90.35651409 23.7934548)
"HOUSE/FLAT # 161/2, BLOCK # AHMED NAGAR, MIRPUR, CONTACT NO: 01700620129","161/2, ",23.79522466,90.36082653,POINT (90.36082653 23.79522466)
"HOUSE/FLAT # 321/4, BLOCK # AHAMED NAGAR, MIRPUR, CONTACT NO: 01772118081","321/4,",23.79435063,90.35636296,POINT (90.35636296 23.79435063)
"HOUSE/FLAT # 255/E, BLOCK # AHMED NAGAR, MIRPUR, CONTACT NO: 01761887059","255/E,",23.79291113,90.35803962,POINT (90.35803962 23.79291113)
"HOUSE/FLAT # 235/A,, BLOCK # AHMEDNAGAR, MIRPUR, CONTACT NO: 01715602688","235/A,",23.79458018,90.35867176,POINT (90.35867176 23.79458018)
"HOUSE/FLAT # 161/1, BLOCK # EAST AHMMADNAGAR, MIRPUR, CONTACT NO: 01714073568","161/1,",23.79510378,90.36087456,POINT (90.36087456 23.79510378)
368/3 B AHMED NAGAR DHAKA DHAKA.,368/3 B ,23.79137418,90.35553533,POINT (90.35553533 23.79137418)
"365/4, AHMED NAGAR MIRPUR, DHAKA","365/4,",23.79161652,90.35657819,POINT (90.35657819 23.79161652)
376/1 AHMED NAGAR PAIK PARA DHAKA,376/1 ,23.79177372,90.35696636,POINT (90.35696636 23.79177372)
376/4 AHMED NAGAR DHAKA DHAKA,376/4 ,23.79184307,90.35711981,POINT (90.35711981 23.79184307)
372 AHMED NAGAR PAIK PARA DHAKA,372,23.79151222,90.35703357,POINT (90.35703357 23.79151222)
371/4 AHMED NAGAR DHAKA.,371/4 ,23.79160306,90.35799979,POINT (90.35799979 23.79160306)
"372/F, AHMED NAGAR PAIK PARA MIRPUR","372/F, ",23.79187099,90.35741018,POINT (90.35741018 23.79187099)
"373/2-A, AHMED NAGAR MIRPUR, DHAKA","373/2-A,",23.79174807,90.35756286,POINT (90.35756286 23.79174807)
"373/2, AHMED NAGAR MIRPUR, DHAKA","373/2,",23.79173227,90.35761666,POINT (90.35761666 23.79173227)
373/2 AHAMED NAGAR MIRPUR,373/2 ,23.79180451,90.35761947,POINT (90.35761947 23.79180451)
369/F AHMED NAGAR MIRPUR,369/F ,23.79201994,90.35564296,POINT (90.35564296 23.79201994)
"369/A, AHMED NAGAR MIRPUR","369/A, ",23.79144256,90.35600073,POINT (90.35600073 23.79144256)
"374/C, AHMED NAGAR MIRPUR, DHAKA","374/C,",23.79148795,90.35739272,POINT (90.35739272 23.79148795)
"369/C, AHMED NAGAR MIRPUR, DHAKA","369/C,",23.79120882,90.35606645,POINT (90.35606645 23.79120882)
368  AHMED NAGAR MIRPUR,368,23.7912201,90.35616874,POINT (90.35616874 23.7912201)
"368, AHMED NAGAR MIRPUR","368, ",23.79131696,90.35619471,POINT (90.35619471 23.79131696)
"368/3-B, AHMED NAGAR MIRPUR, DHAKA","368/3-B,",23.79123238,90.35529929,POINT (90.35529929 23.79123238)
"368/3/B/2, AHMED NAGAR MIRPUR","368/3/B/2, ",23.79165882,90.35572438,POINT (90.35572438 23.79165882)
367 AHMED NAGAR DHAKA.,367,23.79164054,90.35626709,POINT (90.35626709 23.79164054)
"367/B, AHMED NAGAR MIRPUR, DHAKA","367/B,",23.79146736,90.35633793,POINT (90.35633793 23.79146736)
"369/C, AHMED NAGAR PAIK PARA MIRPUR","369/C, ",23.7918086,90.3557452,POINT (90.3557452 23.7918086)
"367/B , AHMED NAGAR MIRPUR","367/B , ",23.79158113,90.35646515,POINT (90.35646515 23.79158113)
368/3/E AHMED NAGAR MIRPUR,368/3/E ,23.79130398,90.35516183,POINT (90.35516183 23.79130398)
366 PAIK PARA DHAKA,366,23.79132653,90.35651944,POINT (90.35651944 23.79132653)
"369/B, AHMED NAGAR MIRPUR, DHAKA","369/B,",23.79174414,90.35553215,POINT (90.35553215 23.79174414)
"335/2, AHMED NAGAR MIRPUR, DHAKA","335/2,",23.79259215,90.3551188,POINT (90.3551188 23.79259215)
363/2  AHMED NAGAR MIRPUR,363/2 ,23.79173269,90.35677536,POINT (90.35677536 23.79173269)
363 AHMED NAGAR DHAKA.,363,23.79188757,90.35663573,POINT (90.35663573 23.79188757)
350/A AHMED NAGAR DHAKA.,350/A ,23.79296535,90.35574836,POINT (90.35574836 23.79296535)
"350/1, AHMED NAGAR PAIKPARA, MIRPUR","350/1, ",23.79305438,90.35572509,POINT (90.35572509 23.79305438)
349 AHMED NAGAR DHAKA.,349,23.79319458,90.35580425,POINT (90.35580425 23.79319458)
363/A/1  PAIK PARA MIRPUR,363/A/1  ,23.79173627,90.35661251,POINT (90.35661251 23.79173627)
"376, WEST AHMED NAGAR MIRPUR","376,",23.7918856,90.35698574,POINT (90.35698574 23.7918856)
335/3 AHMED NAGAR MIRPUR,335/3 ,23.79252869,90.35516264,POINT (90.35516264 23.79252869)
"335/5, AHMED NAGAR MIRPUR","335/5, ",23.79254724,90.35522515,POINT (90.35522515 23.79254724)
"335/4, AHMEDNAGAR MIRPUR","335/4,",23.79252453,90.35533993,POINT (90.35533993 23.79252453)
363/1 AHMED NAGAR MIRPUR DHAKA.,363/1 ,23.79187616,90.35683199,POINT (90.35683199 23.79187616)
"350/1-B, AHMED NAGAR DHAKA, DHAKA","350/1-B, ",23.79266264,90.35559696,POINT (90.35559696 23.79266264)
"359/1/A, AHMED NAGAR MIRPUR DHAKA.",359/1/A,23.7925946,90.35645067,POINT (90.35645067 23.7925946)
"356/ 3  AHMED NAGAR MIRPUR, DHAKA",356/ 3 ,23.79277291,90.35649798,POINT (90.35649798 23.79277291)
"HOLDING NO-350/1-C AHMED NAGAR, MIRPUR",350/1-C ,23.7925854,90.35575264,POINT (90.35575264 23.7925854)
"353/2/1, AHMED NAGOR MIRPUR, DHAKA","353/2/1, ",23.79233855,90.35569048,POINT (90.35569048 23.79233855)
354/1 AHMED NAGAR DHAKA,354/1 ,23.79278857,90.35590957,POINT (90.35590957 23.79278857)
352 AHMED NAGAR MIRPUR DHAKA,352,23.79261697,90.35606128,POINT (90.35606128 23.79261697)
353 AHMED NAGAR PAIK PARA MIRPUR,353,23.79246608,90.35605756,POINT (90.35605756 23.79246608)
"351/2/A, AHMED NAGAR MIRPUR","351/2/A, ",23.79226629,90.35580466,POINT (90.35580466 23.79226629)
360/1/A AHMED NAGOR MIRPUR,360/1/A,23.79241236,90.35626385,POINT (90.35626385 23.79241236)
"361/A,, AHMED NAGAR MIRPUR",361/A,23.79222042,90.35647068,POINT (90.35647068 23.79222042)
"361  AHMED  NAGAR MIRPUR, DHAKA.",361,23.7920905,90.35647444,POINT (90.35647444 23.7920905)
361/2 AHMED NAGAR MIRPUR,361/2 ,23.7921101,90.35660695,POINT (90.35660695 23.7921101)
353/3 AHMED NAGAR MIRPUR DHAKA.,353/3,23.79217251,90.3557231,POINT (90.3557231 23.79217251)
"353/3/B, AHMED NAGOR PAIKPARA MIRPUR","353/3/B, ",23.79213088,90.35570601,POINT (90.35570601 23.79213088)
363/4 AHMED NAGAR DHAKA,363/4 ,23.7915715,90.35676005,POINT (90.35676005 23.7915715)
"353/5, AHMED NAGAR PAIK PARA MIRPUR","353/5, ",23.7919681,90.35553963,POINT (90.35553963 23.7919681)
351/2 AHMED NAGAR MI DHAKA,351/2 ,23.79233673,90.35595449,POINT (90.35595449 23.79233673)
287 AHMED NAGAR PAIK PARA DHAKA,287,23.79262003,90.35760749,POINT (90.35760749 23.79262003)
292 AHMED NAGAR DHAKA,292,23.79253817,90.35730075,POINT (90.35730075 23.79253817)
"292/3,  AHMED NAGAR MIRPUR","292/3,  ",23.79259804,90.35721218,POINT (90.35721218 23.79259804)
"347/1, AHMED NAGAR PAIKPARA","347/1, ",23.79315484,90.35687783,POINT (90.35687783 23.79315484)
292/1/C AHMED NAGAR PAIK PARA MIRPUR,292/1/C ,23.792447,90.35745842,POINT (90.35745842 23.792447)
"357/D, (348, 1-A) OLD AHMED NAGAR MIRPUR","357/D, ",23.79334025,90.35651144,POINT (90.35651144 23.79334025)
345/2 AHMED NAGAR PAIK PARA DHAKA,345/2 A,23.79330948,90.35693993,POINT (90.35693993 23.79330948)
"357/D-4, AHMED NAGAR MIRPUR, DHAKA","357/D-4,",23.79320738,90.35670482,POINT (90.35670482 23.79320738)
344/3 AHMED NAGAR DHAK.A,344/3 ,23.79354119,90.35694443,POINT (90.35694443 23.79354119)
344  AHMED NAGAR MIRPUR,344,23.7935679,90.35680894,POINT (90.35680894 23.7935679)
357/A AHMED NAGAR MIRPUR,357/A ,23.79285344,90.35667554,POINT (90.35667554 23.79285344)
"359/1, AHMED NAGAR PAIK PARA DHAKA","359/1,",23.79255608,90.35668931,POINT (90.35668931 23.79255608)
359/3 AHMED NAGAR MI DHAKA,359/3 ,23.79234013,90.35656488,POINT (90.35656488 23.79234013)
359/4 AHMED NAGAR DHAKA.,359/4 ,23.79230489,90.35677402,POINT (90.35677402 23.79230489)
359/4  AHMED  NAGAR MIRPUR DHAKA,359/4  ,23.79229011,90.35670759,POINT (90.35670759 23.79229011)
"359/5, AHMED NAGAR MIRPUR","359/5,",23.79225851,90.35657794,POINT (90.35657794 23.79225851)
358/A AHMED NAGAR DHAK.A,358/A,23.79255662,90.35678179,POINT (90.35678179 23.79255662)
358 AHMED NAGAR MIRPUR,358,23.79268006,90.35678704,POINT (90.35678704 23.79268006)
"294/A   AHMED NAGAR MIRPUR, DHAKA",294/A  ,23.79293941,90.35721393,POINT (90.35721393 23.79293941)
294 AHMED NAGAR DHAKA.,294,23.79295192,90.35727565,POINT (90.35727565 23.79295192)
"D#463, N.H-377 MIRPUR",463,23.79277166,90.35676253,POINT (90.35676253 23.79277166)
"356/1 A AHMED NAGAR MIRPUR, DHAAK.",356/1 A ,23.79277734,90.35654576,POINT (90.35654576 23.79277734)
359  AHMED NAGAR MIRPUR DHAKA,359,23.79273402,90.35660816,POINT (90.35660816 23.79273402)
356/1 AHMED NAGAR PA MIRPUR DHAKA.,356/1 ,23.79294211,90.35640281,POINT (90.35640281 23.79294211)
294/1/A AHMED NAGAR MIRPUR,294/1/A ,23.79299396,90.35725425,POINT (90.35725425 23.79299396)
"301/B   AHMED NAGAR MIRPUR, DHAKA",301/B  ,23.79302774,90.35750502,POINT (90.35750502 23.79302774)
301 AHMED NAGAR DHAKA.,301,23.79307659,90.35750163,POINT (90.35750163 23.79307659)
"301   A AHMED NAGAR MIRPUR, DHAKA",301,23.79315863,90.35747626,POINT (90.35747626 23.79315863)
301/1  AHMED NAGAR MIRPUR DHAKA,301/1  ,23.79322327,90.35744679,POINT (90.35744679 23.79322327)
290/1 AHMED NAGAR MIRPUR DHAKA.,290/1,23.79274248,90.35748847,POINT (90.35748847 23.79274248)
348/3  AHMED NAGAR,348/3  ,23.79330611,90.35642384,POINT (90.35642384 23.79330611)
348/1 KHA AHMED NAG MIRPUR DHAKA,348/1 KHA ,23.7934033,90.35610196,POINT (90.35610196 23.7934033)
348  AHMED NAGAR MIRPUR,348,23.79338024,90.35582488,POINT (90.35582488 23.79338024)
243 AHMED NAGAR DHAKA,243,23.79415046,90.35830614,POINT (90.35830614 23.79415046)
246  AHMED NAGAR MIRPUR,246,23.7938194,90.35830205,POINT (90.35830205 23.7938194)
248 AHMED NAGAR DHAKA,248,23.7938281,90.35836278,POINT (90.35836278 23.7938281)
249 AHMED NAGAR PAIK PARA DHAKA,249,23.79368135,90.3583735,POINT (90.3583735 23.79368135)
247/B AHMED NAGAR MIRPUR,247/B ,23.79367818,90.35807745,POINT (90.35807745 23.79367818)
BASHIR UDDIN IDEAL H.S.SCHOOL PAIK PARA MIRPUR,BASHIR UDDIN IDEAL H.S.SCHOOL ,23.79321605,90.3583147,POINT (90.3583147 23.79321605)
"250/2-A, AHMED NAGAR MIRPUR, DHAKA","250/2-A,",23.7932756,90.35788914,POINT (90.35788914 23.7932756)
"250/1-A, AHMMED NAGAR MIRPUR, DHAKA","250/1-A, ",23.79342432,90.35785307,POINT (90.35785307 23.79342432)
"250/6, AHMED NAGAR,PAIKPARA,MIRPUR.","250/6, ",23.79317692,90.35780791,POINT (90.35780791 23.79317692)
257/1-A AHMED NAGOR MIRPUR,257/1-A ,23.79260819,90.35834165,POINT (90.35834165 23.79260819)
"286/1, AHMED NAGAR MIRPUR","286/1, ",23.79315309,90.35768284,POINT (90.35768284 23.79315309)
254 AHMED NAGAR DHAKA,254,23.79293417,90.35824,POINT (90.35824 23.79293417)
285 AHMED NAGAR PAIK PARA DHAKA,285,23.79266284,90.35808537,POINT (90.35808537 23.79266284)
255/D AHMED NAGOR MIRPUR,255/D ,23.79287076,90.35805668,POINT (90.35805668 23.79287076)
284/2 AHMED NAGAR DHAKA.,284/2 ,23.79267565,90.35798335,POINT (90.35798335 23.79267565)
"INFRONT OF 254 AHMED 251/1,AHMED NAGAR MIRPUR, DHAKA", 251/1,23.7929975,90.35842956,POINT (90.35842956 23.7929975)
250/7 AHMED NAGAR MIRPUR,250/7 ,23.79316346,90.3578627,POINT (90.3578627 23.79316346)
"250/1/A/1,AHMED NAGAR MIRPUR","250/1/A/1,",23.79324319,90.35816552,POINT (90.35816552 23.79324319)
250/1-B AHMED NAGOR MIRPUR,250/1-B,23.79319475,90.35819639,POINT (90.35819639 23.79319475)
251 AHMED NAGAR,251,23.79312351,90.35830792,POINT (90.35830792 23.79312351)
"255/A AHMED NAGAR MIRPUR, DHAAK.",255/A ,23.79285031,90.35833229,POINT (90.35833229 23.79285031)
239 PAIK PARA DHAKA,239,23.79481629,90.35815395,POINT (90.35815395 23.79481629)
241 AHAMED NAGAR,241,23.79447862,90.35802728,POINT (90.35802728 23.79447862)
242/A AHMED NAGOR MIRPUR,242/A ,23.79441637,90.35809166,POINT (90.35809166 23.79441637)
243/1  AHMED NAGAR MIRPUR DHAKA,243/1   ,23.79427554,90.35828126,POINT (90.35828126 23.79427554)
244  AHMED NAGAR MIRPUR DHAKA,244,23.79405413,90.35825992,POINT (90.35825992 23.79405413)
183/1-B AHMED NAGAR PAIK PARA MIRPUR,183/1-B ,23.79312214,90.36031982,POINT (90.36031982 23.79312214)
"162/2/C, AHMED NAGAR MIRPUR, DHAKA","162/2/C,",23.79530369,90.3610389,POINT (90.3610389 23.79530369)
BESIDE 257 AHMED NAG MIRPUR DHAKA.,BESIDE 257 AHMED NAG MIRPUR .,23.79235074,90.35843041,POINT (90.35843041 23.79235074)
257 AHMED NAGAR PAIK PARA DHAKA,257,23.79226382,90.35839939,POINT (90.35839939 23.79226382)
"257/4, AHMED NAGAR MIRPUR","257/4, ",23.79221689,90.35858298,POINT (90.35858298 23.79221689)
"187, AHMED NAGAR, PAIKPARA MIRPUR","187, ",23.7923906,90.36024637,POINT (90.36024637 23.7923906)
192      AHMED NAGAR MIRPUR DHAKA,192,23.79227303,90.36002054,POINT (90.36002054 23.79227303)
194 AHMED NAGAR PAIKPARA DHAKA.,194,23.79240472,90.36000948,POINT (90.36000948 23.79240472)
"162/2 ,D, ZONAKI ROAD AHMED NAGOR MIRPUR","162/2 ,D, ",23.79527364,90.36109502,POINT (90.36109502 23.79527364)
262/1 AHMED NAGAR MIRPUR,262/1 ,23.79504099,90.36108314,POINT (90.36108314 23.79504099)
162 AHMED NAGAR DHAK.A,162,23.79512327,90.36095715,POINT (90.36095715 23.79512327)
193/1 AHMED NAGAR MIRPUR DHAKA.,193/1  .,23.79238322,90.35989234,POINT (90.35989234 23.79238322)
196 AHMED NAGAR MIRPUR DHAKA,196,23.7924782,90.35994064,POINT (90.35994064 23.7924782)
181 PIKE PARA MIRPUR DHAKA,181,23.79330241,90.3603051,POINT (90.3603051 23.79330241)
182/1 AHMED NAGAR PIKE PARA DHAKA,182/1 ,23.7934233,90.36045012,POINT (90.36045012 23.7934233)
"206, AHAMED NAGAR MIRPUR","206, ",23.79343778,90.3598251,POINT (90.3598251 23.79343778)
206 PIKE PARA DHAKA,206,23.79369401,90.35970166,POINT (90.35970166 23.79369401)
"163, AHMEDNAGAR, MIRPUR.","163, ",23.79493353,90.36093064,POINT (90.36093064 23.79493353)
166 PIKE PARA MIRPUR DHAKA,166,23.79471355,90.36096319,POINT (90.36096319 23.79471355)
206/1 AHMED NAGAR PAIK PARA MIRPUR,206/1 ,23.79383473,90.36006657,POINT (90.36006657 23.79383473)
"198/1/A, AHMED NAGAR MIRPUR DHAKA","198/1/A,  ",23.79267639,90.36016094,POINT (90.36016094 23.79267639)
178/7/A AHMED NAGAR MIRPUR,178/7/A ,23.79323308,90.36082607,POINT (90.36082607 23.79323308)
"178/10, AHMED NAGAR PAIKPARA MIRPUR, DHAKA","178/10, ",23.79332623,90.36131502,POINT (90.36131502 23.79332623)
279 AHMED NAGAR DHAKA,279,23.79178948,90.35804453,POINT (90.35804453 23.79178948)
260 PAIK PARA DHAKA,260,23.79215994,90.35872805,POINT (90.35872805 23.79215994)
260/2  AHMED NAGAR MIRPUR DHAKA,260/2   ,23.79202847,90.35890496,POINT (90.35890496 23.79202847)
260/1 AHMED NAGAR MIRPUR,260/1 ,23.79202236,90.3587395,POINT (90.3587395 23.79202236)
260/3  AHMED NAGAR MIRPUR DHAKA,260/3   ,23.79201192,90.35881454,POINT (90.35881454 23.79201192)
"277/A, AHMED NAGAR, MIRPUR, DHAKA.","277/A, ",23.79195275,90.35875394,POINT (90.35875394 23.79195275)
187/3   AHMED NAGAR DHAKA,187/3  ,23.79223786,90.36054807,POINT (90.36054807 23.79223786)
185/1 AHMED NAGAR MIRPUR,185/1 ,23.79238942,90.36064703,POINT (90.36064703 23.79238942)
185/2 AHMED NAGAR DHAKA,185/2,23.79241323,90.36055674,POINT (90.36055674 23.79241323)
206/1 KHA  AHMED NAG MIRPUR DHAKA,206/1 KHA  ,23.7936049,90.35988116,POINT (90.35988116 23.7936049)
"278/3-A, AHMED NAGAR MIRPUR","278/3-A, ",23.79162202,90.35823973,POINT (90.35823973 23.79162202)
"278/3/A/1, AHMMED NAGOR MIRPUR, DHAKA","278/3/A/1,",23.79156178,90.35814244,POINT (90.35814244 23.79156178)
"371/7 AHMED NAGAR MIRPUR, DHAAK.","371/7 , ",23.79183984,90.35777102,POINT (90.35777102 23.79183984)
"280/1, AHMED NAGAR MIRPUR","280/1, ",23.79190585,90.3581072,POINT (90.3581072 23.79190585)
180/1 AHMED NAGAR DHAK.A,180/1 ,23.79364006,90.36052895,POINT (90.36052895 23.79364006)
180/3 AHMED NAGAR MIRPUR,180/3 ,23.79376521,90.36053305,POINT (90.36053305 23.79376521)
277 AHMED NAGAR DHAKA,277,23.79169088,90.35881032,POINT (90.35881032 23.79169088)
"371/3/A, AHMED NAGAR MIRPUR","371/3/A, ",23.79162102,90.35786591,POINT (90.35786591 23.79162102)
"178/6/A, AHMMED NAGOR MIRPUR, DHAKA","178/6/A, ",23.79334126,90.36090054,POINT (90.36090054 23.79334126)
278/1 MIDDLE PAIK PA DHAKA,278/1 ,23.79170409,90.35859688,POINT (90.35859688 23.79170409)
178/1/B AHMED NOGOR MIRPUR,178/1/B ,23.79222118,90.36086787,POINT (90.36086787 23.79222118)
174/1-E AHMED NAGAR MIRPUR,174/1-E ,23.79256353,90.36078971,POINT (90.36078971 23.79256353)
